id,objet,montant,codecpv,procedure,nature,datenotification,dureemois,formeprix,acheteur_id,acheteur_nom,titulaire_id_1,titulaire_denominationsociale_2,offresrecues,lieuexecution_nom,lieuexecution_code,lieuexecution_typecode,source
2023MAPA00021b01,Evaluation de la qualité des Etablissements et Services Sociaux et Médico Sociaux (ESSMS),53390.0,79313000-1,Procédure adaptée,Marché,2023-12-30,24,Révisable,20003070800016,,48050677300047,,,Liesse-Notre-Dame,,,data.gouv.fr_pes
20242305800100,P1 PRESTATIONS DE TONTE DE PELOUSE ET DE NETTOYAGE DE MASSIFS D ARBUSTES,1600000.0,77310000-6,Appel d'offres ouvert,Accord-cadre,2023-12-30,48,Révisable,21060029200010,,34063214000109,,,CANNES,,,data.gouv.fr_pes
2023193,Marché de travaux - Aménagement et construction d'un lotissement de 23 logements locatifs à SERIGNAC-SUR-GARONNE: Lot 10 : PEINTURES,99900.0,45210000-2,Procédure adaptée,Marché,2023-12-30,18,Forfaitaire,45820496300029,,31543164300065,,41.0,,,,e-marchespublics
202423TDEMOCMC00,LOT 2 DESAMIANTAGE,63080.0,45262660-5,Procédure adaptée,Marché,2023-12-30,4,Révisable,20004133300267,,48946528600024,,,PARTHENAY,,,data.gouv.fr_pes
2023AOS04200,Marché de services pour le nettoyage des bâtiments communaux,679461.28,90000000-7,Appel d'offres ouvert,Accord-cadre,2023-12-30,48,Révisable,21840088500016,,41247934700038,,,Pernes les Fontaines,,,data.gouv.fr_pes
2023193,Marché de travaux - Aménagement et construction d'un lotissement de 23 logements locatifs à SERIGNAC-SUR-GARONNE: Lot 4 : MENUISERIE EXTERIEURES / SERRURERIE,174973.0,45210000-2,Procédure adaptée,Marché,2023-12-30,18,Forfaitaire,45820496300029,,50145975400013,,41.0,,,,e-marchespublics
2023193,Marché de travaux - Aménagement et construction d'un lotissement de 23 logements locatifs à SERIGNAC-SUR-GARONNE: Lot 13 : TERRASSEMENT / VOIRIE / ASSAINISSEMENT,456710.0,45210000-2,Procédure adaptée,Marché,2023-12-30,18,Forfaitaire,45820496300029,,52558019700107,,41.0,,,,e-marchespublics
249948392,Assurances construction pour realisation du cis loiron-ruille: Lot 2 : Assurance Tous Risques Chantier (TRC),2966.0,66513200-1,Procédure adaptée,Marché,2023-12-30,24,Forfaitaire,28530001800030,,77568476400878,,1.0,,,,e-marchespublics
20232323300,HABERE POCHE- RD12,316752.7,45231400-9,Procédure adaptée,Marché,2023-12-30,8,Révisable,25740008500078,,43408539500029,,,POISY,,,data.gouv.fr_pes
202320230120200,LOT 2 : REPAS ASSIS,400000.0,55520000-1,Procédure adaptée,Accord-cadre,2023-12-30,48,Révisable,21920025000013,,44509416200028,,,COLOMBES,,,data.gouv.fr_pes
2023193,Marché de travaux - Aménagement et construction d'un lotissement de 23 logements locatifs à SERIGNAC-SUR-GARONNE: Lot 15 : ESPACES VERTS / CLOTURES,79776.0,45211000-9,Procédure adaptée,Marché,2023-12-30,18,Forfaitaire,45820496300029,,38365196500030,,41.0,,,,e-marchespublics
2024230590100,AMO STRATÉGIE DE DÉVELOPPEMENT LOCAL INTERFONDS EUROPÉENS,43300.0,79311000-7,Procédure adaptée,Marché,2023-12-30,5,Ferme,24972006100103,,80509185700021,,,FORT DE FRANCE,,,data.gouv.fr_pes
2023193,Marché de travaux - Aménagement et construction d'un lotissement de 23 logements locatifs à SERIGNAC-SUR-GARONNE: Lot 11 : ELECTRICITE,139897.0,45210000-2,Procédure adaptée,Marché,2023-12-30,18,Forfaitaire,45820496300029,,2612006300149,,41.0,,,,e-marchespublics
2024OM2024LOT100,LOT1 MISE A DISPOSITION DE BENNES ET TRANSPORT DES ORDURES MENAGERES DE LA DECHETTERIE DE SAUGUES AU SITE DE TRAITEMENt ALTRIUM A POLIGNAC (43),63210.0,90511200-4,Procédure adaptée,Marché,2023-12-30,48,Ferme,20007339300106,,38295488100019,,,Langeac,,,data.gouv.fr_pes
2023TX06L7L700,ELECTRICITE,59993.22,45000000-7,Procédure adaptée,Marché,2023-12-30,5,Révisable,21830070500017,,54950120300091,,,LE LAVANDOU,,,data.gouv.fr_pes
2023193,Marché de travaux - Aménagement et construction d'un lotissement de 23 logements locatifs à SERIGNAC-SUR-GARONNE: Lot 6 : PLATRERIE / PLAFONDS / ISOLATIONS,228212.0,45210000-2,Procédure adaptée,Marché,2023-12-30,18,Forfaitaire,45820496300029,,34980329600012,,41.0,,,,e-marchespublics
2023193,Marché de travaux - Aménagement et construction d'un lotissement de 23 logements locatifs à SERIGNAC-SUR-GARONNE: Lot 8 : FAIENCES,86702.0,45210000-2,Procédure adaptée,Marché,2023-12-30,18,Forfaitaire,45820496300029,,41866242500010,,41.0,,,,e-marchespublics
2023202332100,ASSURANCE DOMMAGES AU BIENS ET RISQUES ANNEXES,168312.44,66515200-5,Procédure adaptée,Marché,2023-12-30,1,Ferme,21590155400018,,80173470800036,,,COUDEKERQUE BRANCHE,,,data.gouv.fr_pes
2023091414MVG00,FOURNITURE DE MOBILIER MEDIATHEQUES,100000.0,39100000-3,Appel d'offres ouvert,Accord-cadre,2023-12-30,49,Révisable,24440064400013,,38365393800027,,,SAINT JOACHIM,,,data.gouv.fr_pes
2023-06-ADOM0300,EXTENSION ET RENOVATION DE L'ADOME,77816.34,45261100-5,Procédure adaptée,Marché,2023-12-30,6,Ferme et actualisable,21440223200018,,33827636300029,,,GENESTON,,,data.gouv.fr_pes
2023193,Marché de travaux - Aménagement et construction d'un lotissement de 23 logements locatifs à SERIGNAC-SUR-GARONNE: Lot 5 : FACADES,144462.0,45210000-2,Procédure adaptée,Marché,2023-12-30,18,Forfaitaire,45820496300029,,48907203300041,,41.0,,,,e-marchespublics
2023195,Marché de travaux - Construction de 16 logements locatifs sociaux à SAINTE-BAZEILLE: Lot 13 : TERRASSEMENT / VRD / ESPACES VERTS,144564.0,45211000-9,Procédure adaptée,Marché,2023-12-30,15,Forfaitaire,45820496300029,,79359091000014,,34.0,,,,e-marchespublics
20232023S0000600,"Marché subséquent n°2 - Mise à disposition, maintenance et hébergement d’un serveur LNS (Lora Network Serveur)",15000.0,72262000-9,Appel d'offres ouvert,Marché subséquent,2023-12-30,12,Ferme,25560110600024,,51264410500011,,,(56) Morbihan,,,megalis-bretagne
2023MAPA00021b00,Evaluation de la qualité des Etablissements et Services Sociaux et Médico Sociaux (ESSMS),53390.0,79313000-1,Procédure adaptée,Marché,2023-12-30,24,Révisable,20003070800016,,48050677300047,,,Liesse-Notre-Dame,,,data.gouv.fr_pes
2023-06-ADOM0200,EXTENSION ET RENOVATION DE L'ADOME,58000.0,45223220-4,Procédure adaptée,Marché,2023-12-30,6,Ferme et actualisable,21440223200018,,35049068600036,,,GENESTON,,,data.gouv.fr_pes
20232023S0008100,"Prestations de fauchage au profit de la Ville de Quimper, de la communauté d’agglomération Quimper Bretagne Occidentale et du SIVALODET - Entretien des terrains par fauchage mécanique",400000.0,77310000-6,Appel d'offres ouvert,Accord-cadre,2023-12-30,48,Révisable,21290232400012,,53914687800019,,,(29) Finistère,,,megalis-bretagne
2023193,Marché de travaux - Aménagement et construction d'un lotissement de 23 logements locatifs à SERIGNAC-SUR-GARONNE: Lot 2 : CHARPENTE BOIS / COUVERTURE,306493.0,45210000-2,Procédure adaptée,Marché,2023-12-30,18,Forfaitaire,45820496300029,,38124527300028,,41.0,,,,e-marchespublics
2023091414MVG00,FOURNITURE DE MOBILIER MEDIATHEQUES,900000.0,39100000-3,Appel d'offres ouvert,Accord-cadre,2023-12-30,49,Révisable,21440184600016,,38365393800027,,,SAINT-NAZAIRE,,,data.gouv.fr_pes
249948381,Assurances construction pour realisation du cis loiron-ruille: Lot 1 : Assurance DommagesOuvrages (DO),10724.0,66513200-1,Procédure adaptée,Marché,2023-12-30,24,Forfaitaire,28530001800030,,77568476400878,,1.0,,,,e-marchespublics
2023-006-10-500,Conseil Architectural et Rénovation énergétique pour les communes du territoire du Parc du Luberon et de la Réserve de Biosphère - Lot 5 Secteur de LAURIS,329400.0,INX 74221000-4,Appel d'offres ouvert,Accord-cadre,2023-12-29,36,Ferme,25840234600013,,40371168200027,,,LAURIS,,,data.gouv.fr_pes
2023-SCOL-0100,LOT 1 - VRD - ESPACE VERTS,472417.48,45214200-2,Procédure adaptée,Marché,2023-12-29,18,Révisable,21510230200019,,45165878500055,,,Fère-Champenoise,,,data.gouv.fr_pes
2024071200,24M02 GAULOYS FRESENIUS KABI,224492.85,33000000-0,Appel d'offres ouvert,Accord-cadre,2023-12-29,36,Révisable,26690025700046,,41987578600032,,,Rhone,,,data.gouv.fr_pes
2374700,"Accord-cadre a bons de commandes pour les travaux sur les reseaux d'interphonie, de controle d'acces et videosurveillance sur le patrimoine de flandre opale habitat: Lot 2 : INTERPHONIE et#8211, CONTROLE Det#8217,ACCES et#8211, TERRITOIRE INTERIEUR",38348.0,32360000-4,Procédure adaptée,Marché,2023-12-29,48,Forfaitaire,61682020500154,,41838583700020,,3.0,,,,e-marchespublics
2375100,"Accord-cadre a bons de commandes pour les travaux sur les reseaux d'interphonie, de controle d'acces et videosurveillance sur le patrimoine de flandre opale habitat: Lot 6 : VIDEOSURVEILLANCE et#8211, DEPARTEMENT 59",96406.0,32323500-8,Procédure adaptée,Marché,2023-12-29,48,Forfaitaire,61682020500154,,44082093400014,,3.0,,,,e-marchespublics
2374900,"Accord-cadre a bons de commandes pour les travaux sur les reseaux d'interphonie, de controle d'acces et videosurveillance sur le patrimoine de flandre opale habitat: Lot 4 : INTERPHONIE et#8211, CONTROLE Det#8217,ACCES et#8211, TERRITOIRE DUNKERQUE",56149.0,32360000-4,Procédure adaptée,Marché,2023-12-29,48,Forfaitaire,61682020500154,,44082093400014,,3.0,,,,e-marchespublics
20232305300,MAINTENANCE ET REPARATION PL 2024-2028 - MAINT.REP CHASSIS PL ST PIERRE,1360000.0,50114000-7,Appel d'offres ouvert,Accord-cadre,2023-12-29,84,Ferme et actualisable,28974011000019,,83502159300016,,,ST DENIS,,,data.gouv.fr_pes
202330396300,Marché mono-budget : Eau Accord-cadre pour travaux de réseaux d'eau et d'assainissement - Lot n°13 : Marché subséquent - Réhabilitation du réseau d'eau potable route des Grottes à Roset-Fluans.,547396.1,41110000-3,Procédure négociée avec mise en concurrence préalable,Marché subséquent,2023-12-29,3,Ferme,24250036100017,,32933888303942,,,Département du Doubs,,,data.gouv.fr_pes
202323MT062L1,Création d'un nouveau cimetière à la Bretéchelle à Plaisir (Lot 1: VRD - Pavage),952970.0,45215400-1,Procédure adaptée,Marché,2023-12-29,7,Forfaitaire,21780490500016,,41239753100069,,4.0,,,,e-marchespublics
2023X15000,MISE EN OEUVRE EXPLOITATION MAINTENANCE HEBERGEMENT ET EVOLUTION DE LA SOLUTION SOUS LICENCE LIBRE OPEN ENT NG A DESTINATION DES MEMBRES DE LA CENTRALE ACHAT TERRITOIRE NUMERIQUE EDUCATIF VOSGES,300000.0,72000000-5,Appel d'offres ouvert,Accord-cadre,2023-12-29,37,Révisable,22880001700011,,52878432500045,,,LES VOSGES,,,data.gouv.fr_pes
2023-E0000,LOCATION DE BENNES ET TRAITEMENT DES DECHETS,40000.0,90510000-5,Appel d'offres ouvert,Accord-cadre,2023-12-29,12,Ferme et actualisable,21760165700018,,39827720200170,,,CAUDEBEC LES ELBEUF,,,data.gouv.fr_pes
20232024S0000300,Assurance Dommages Ouvrage dans le cadre de l'opération relative à la création du Musée Sérusier,18396.4,66510000-8,Procédure adaptée,Marché,2023-12-29,24,Ferme,21290027800012,,77568476400019,,,(29) Finistère,,,megalis-bretagne
2024071100,24M02 GAULOYS VIFOR France ALLOGA,5437082.9,33000000-0,Appel d'offres ouvert,Accord-cadre,2023-12-29,36,Révisable,26690025700046,,39891369900045,ALLOGA FRANCE,,Rhone,,,data.gouv.fr_pes
202423ST017200,NETTOYAGE MANUEL,557192.0,75231240-8,Procédure adaptée,Accord-cadre,2023-12-29,48,Révisable,21780362600019,,37848782100027,,,MANTES-LA-VILLE,,,data.gouv.fr_pes
2024M202319200,FOURNITURE ET LIVRAISON DE REPAS A DOMICILE / ROL,900000.0,55521100-9,Procédure adaptée,Accord-cadre,2023-12-29,36,Révisable,21770514400012,,80809345400029,,,VILLEPARISIS,,,data.gouv.fr_pes
202320230168-P00,LOT 3-CLOISON -FAUX PLAFOND,59994.95,45421146-9,Appel d'offres ouvert,Marché,2023-12-29,5,Ferme et actualisable,20000883700011,,84015821600019,,,MAMOUDZOU,,,data.gouv.fr_pes
20232024T0000600,Aménagement de l'Office de Tourisme de Sarzeau - Bâtiment Robert HIEBST sur la commune de Sarzeau - Cloisons - Doublage- Plafond - Faux-Plafonds,42041.98,45262700-8,Procédure adaptée,Marché,2023-12-29,7,Révisable,20006793200018,,51440202300022,,,(56) Morbihan,,,megalis-bretagne
2023M230173300,LOT 4 : FORMATIONS,95000.0,80533000-9,Marché négocié sans publicité ni mise en concurrence préalable,Accord-cadre,2023-12-29,48,Révisable,22660001300016,,34054699300668,,,PERPIGNAN CEDEX,,,data.gouv.fr_pes
2023M230173000,LOT 1 : MAINTENANCE EVOLUTIVE,611500.0,72267100-0,Marché négocié sans publicité ni mise en concurrence préalable,Accord-cadre,2023-12-29,48,Révisable,22660001300016,,34054699300668,,,PERPIGNAN CEDEX,,,data.gouv.fr_pes
202360262400,MARCHE MO VRTC ENTRE DUPARC ET LE VERGER STE MARIE,399420.0,71300000-1,Appel d'offres ouvert,Marché,2023-12-29,60,Révisable,23974001200012,,48962613500219,,,REGION REUNION,,,data.gouv.fr_pes
20242301000000,LOCATION ET ENTRETIEN DE VETEMENTD DE TRAVAIL DES AGENTS,150000.0,18100000-0,Procédure adaptée,Marché,2023-12-29,72,Révisable,21370156800015,,37975368400016,,,MONTLOUIS SUR LOIRE,,,data.gouv.fr_pes
20232307601FP00,TRAVAUX DE REMPLACEMENT MENUISERIES EXTERIEURES FENETRES ET VOLETS BAT LES JARDINS DE GRIMAUD,210000.0,45421100-5,Procédure adaptée,Marché,2023-12-29,6,Ferme et actualisable,21830068900161,,49884935500017,,,GRIMAUD,,,data.gouv.fr_pes
202320230167-P00,LOT 1-DEMOLITION -AMENAGEMENT,72808.3,45111000-8,Appel d'offres ouvert,Marché,2023-12-29,5,Ferme et actualisable,20000883700011,,6630725700015,,,MAMOUDZOU,,,data.gouv.fr_pes
202323015400,ASCENSEURS,70000.0,50324200-4,Appel d'offres ouvert,Marché,2023-12-29,60,Révisable,24300064300045,,54210780002945,,,NIMES CEDEX 9,,,data.gouv.fr_pes
20242318100,MAINTENANCE DES MATERIELS DE CUISINE DES RESIDENCES AUTONOMIES 2023 - 2026,132082.0,50324200-4,Procédure adaptée,Accord-cadre,2023-12-29,37,Ferme,26830064700073,,72950001700029,,,SIX-FOURS-LES-PLAGES,,,data.gouv.fr_pes
2023G00524007P00,FLOTTE AUTOMOBILE,500000.0,45215212-6,Procédure adaptée,Marché,2023-12-29,60,Ferme,26760194600010,,77986088100043,,,LYON,,,data.gouv.fr_pes
202323MT0130700,PLOMBERIE - CVC,80000.0,45330000-9,Procédure adaptée,Accord-cadre,2023-12-29,48,Révisable,21780165300015,,83140741600013,,,LES CLAYES SOUS BOIS,,,data.gouv.fr_pes
202323EXP0260000,GESTION DES PNEUMATIQUES DU PARC ROULANT DU SYDED DU LOT,1600000.0,50116500-6,Appel d'offres ouvert,Accord-cadre,2023-12-29,48,Ferme et actualisable,45337299700016,,44525619100013,PLANETT PNEUS GARRIGUE,,CATUS,,,data.gouv.fr_pes
2024072100,24M02 GAULOYS BIOGARAN_CSP,65923.56,33000000-0,Appel d'offres ouvert,Accord-cadre,2023-12-29,36,Révisable,26690025700046,,40511359800032,CSP,,Rhone,,,data.gouv.fr_pes
2023C03,"Prestations de prisées, renouvellements et ventes aux enchères publiques judiciaires du Crédit Municipal de Bordeaux en ses agences de prêts sur gages de Auxerre, Belfort et Besançon: Lot 3: Prestations de prisées, renouvellements et ventes aux enchères publiques judiciaires du Crédit Municipal de Bordeaux en l'agence de Besançon",75000.0,79957000-7,Appel d'offres ouvert,Marché,2023-12-29,36,Unitaire,26330636700016,,91358760600017,,2.0,,,,e-marchespublics
202360259900,RÉALISATION D'ACTIONS DE FORMATION PROFESSIONNELLE CONTINUE PRÉPA AVENIR AVEC CLÉA NUMÉRIQUE  LOT N°3 : PREPA AVENIR AVEC CLEA NUMERIQUE ZONE OUEST,608000.0,80530000-8,Procédure adaptée,Accord-cadre,2023-12-29,48,Révisable,23974001200012,,37945726000014,,,REGION REUNION,,,data.gouv.fr_pes
202323460500,DOMMAGES AUX BIENS,89763.54,66510000-8,Appel d'offres ouvert,Marché,2023-12-29,48,Ferme,21950063400395,,30130960500410,,,BEZONS,,,data.gouv.fr_pes
20242317100,FOURNITURES DE BUREAU DE LIBRAIRIE SCOLAIRES ET MOBILIERS ADMINISTRATIFS SCOLAIRES DES COLLECTIVITES LOCALES  LOT 6 - L01 LIVRES SCOLAIRES,40000.0,22111000-1,Appel d'offres ouvert,Accord-cadre,2023-12-29,24,Ferme,21830129900010,,65950183700010,,,SIX-FOURS-LES-PLAGES,,,data.gouv.fr_pes
20232318000,TRAVAUX D'INSTALLATION DE BORNES FIXES ET ESCAMOTABLES DE CONTROLE D'ACCES ET MATERIELS ASSOCIES,900000.0,45233292-2,Procédure adaptée,Accord-cadre,2023-12-29,48,Ferme,21130001700012,,5680065901682,,,VILLE D'AIX EN PROVENCE,,,data.gouv.fr_pes
2023045800,AO Maintenance et extension de l?enregistreur audio affecté aux besoins du SAMU 31,180000.0,32333000-6,Appel d'offres ouvert,Accord-cadre,2023-12-29,40,Révisable,26310012500016,,44386676900252,,,Occitanie,,,data.gouv.fr_pes
202300AO230300,Marché de service relatif à la prestation d'assurance risques statutaires du personnel pour les besoins du groupement de commandes de la ville et du ccas de faches thumesnil,650000.0,66512000-2,Appel d'offres ouvert,Marché,2023-12-29,60,Révisable,21590220600014,,39441238100045,,,Faches Thumesnil,,,e-marchespublics
202398491100,Dépannage de 18 stations de pompage,29000.0,42122000-0,Procédure adaptée,Marché,2023-12-29,12,Ferme et actualisable,29590169800031,,41003460700482,,,hondschoote,,,e-marchespublics
2023-006-10-300,Conseil Architectural et Rénovation énergétique pour les communes du territoire du Parc du Luberon et de la Réserve de Biosphère Lots géographiques 1 à 10 - Lot 3  Secteur de MANOSQUE,275400.0,INX 74221000-4,Appel d'offres ouvert,Accord-cadre,2023-12-29,36,Ferme,25840234600013,,38131994600046,,,Manosque,,,data.gouv.fr_pes
2024071500,24M02 GAULOYS MEDIPHA SANTE CSP LOT 71 AU 01/01/2025,308221.66,33000000-0,Appel d'offres ouvert,Accord-cadre,2023-12-29,36,Révisable,26690025700046,,45353354900011,CSP,,Rhone,,,data.gouv.fr_pes
2024070800,24M02 GAULOYS DB PHARMA _CSP,71873.98,33000000-0,Appel d'offres ouvert,Accord-cadre,2023-12-29,36,Révisable,26690025700046,,85720052100022,DB PHARMA,,Rhone,,,data.gouv.fr_pes
2023230104200500,ACC ARCON  ST ANDRE - GYMN DECH POUILLY - GGE VIGNAT - PRE NORMAND - RF BM110 BD 277 BG RHINS VARINARD STAR,145000.0,77310000-6,Appel d'offres ouvert,Accord-cadre,2023-12-29,48,Révisable,20003573100013,,41034492300124,,,ROANNE,,,data.gouv.fr_pes
2023SPED-S-1700,"ACCUEIL, TRI ET CONDITIONNEMENT DES MATERIAUX ISSUS DE LA COLLECTE SELECTIVE DES RSHV",2535750.0,90500000-2,Appel d'offres ouvert,Marché,2023-12-29,84,Révisable,20006724700078,,79399269400018,,,Châteaulin,,,data.gouv.fr_pes
202323EXP0250201,TRANSPORT DES DECHETS NON VALORISABLES DU QUAI DE TRANSFERT DE CATUS,2400000.0,90512000-9,Appel d'offres ouvert,Accord-cadre,2023-12-29,48,Révisable,45337299700016,,51186732700039,,,CATUS,,,data.gouv.fr_pes
202312200,"MDI/2023-122/Lot1/Abonnement, accès en ligne et fourniture de ressources documentaires numériques pour le Département de l'Isère et la Ville de Grenoble",80000.0,30211300-4,Appel d'offres ouvert,Accord-cadre,2023-12-29,49,Ferme,22380001200013,,34841061400021,,,GRENOBLE,,,data.gouv.fr_pes
202323MT0130200,MENUISERIES BOIS - PVC - VITRERIE,150000.0,45421150-0,Procédure adaptée,Accord-cadre,2023-12-29,1,Révisable,21780165300015,,83140741600013,,,LES CLAYES SOUS BOIS,,,data.gouv.fr_pes
202423M056400,Accompagnement à la création/développement de jardins en établissement scolaire,154000.0,90700000-4,Procédure adaptée,Accord-cadre,2023-12-29,48,Révisable,21930001900011,,85126868000028,,,AUBERVILLIERS,,,data.gouv.fr_pes
20242317900,ACCORD CADRE RELATIF AU CHARGEMENT TRANSPORT ET STOCKAGE VALORISATION EN CENTRE AGREE DES SEDIMENTS MARINS ISSUS DU DRAGAGE DU PORT MEDITERRANEE,12000000.0,63121000-3,Appel d'offres ouvert,Accord-cadre,2023-12-29,48,Ferme,21830129900010,,49776584200040,,,SIX-FOURS-LES-PLAGES,,,data.gouv.fr_pes
2023K2324301,ASSURANCE DOMMAGES AUX BIENS ET RISQUES ANNEXES LOT 1,183917.11,66515200-5,Marché négocié sans publicité ni mise en concurrence préalable,Marché,2023-12-29,60,Révisable,20006720500019,,38385380101346,,,MANCHE,,,data.gouv.fr_pes
2023M2400006800,FRE ET LIV REPAS CHAUD ACTIVITES ALSH ET MJ CCAS - LOT 1,191100.0,15894200-3,Appel d'offres ouvert,Accord-cadre,2023-12-29,24,Révisable,26974018900023,,44931731200030,,,STE MARIE,,,data.gouv.fr_pes
2023K2323500,POLE SANTE LIBERAL ET AMBULATOIRE MARGUERITE LAINE DE VAUDUMONT AMENAGEMENT DU DEUXIEME ETAGE LOT 4 TRAVAUX D INSTALLATION DE MATERIEL DE CHAUFFAGE DE VENTILATION ET DE CLIMATISATION,77000.0,45215100-8,Procédure adaptée,Marché,2023-12-29,7,Révisable,20006720500019,,47871615200036,,,MANCHE,,,data.gouv.fr_pes
202398747500,Fourniture à la pompe de carburants automobiles et livraison de gazole non routier: Lot 2: Fourniture et livraison de GNR en vrac,100000.0,09134000-7,Appel d'offres ouvert,Marché,2023-12-29,12,Révisable,21330529500254,,30580099701000,,,La Teste de Buch,,,e-marchespublics
202398491900,Fourniture de pompes en remplacement d'anciens équipements et fourniture et branchement d'armoires électriques de commande,29500.0,42122000-0,Procédure adaptée,Marché,2023-12-29,12,Ferme et actualisable,29590169800031,,41003460700482,,,Hondschoote,,,e-marchespublics
